Annee,Region,Insuffisance_ponderale,Malnutrition_chronique,Malnutrition_aigue,Temp_max_moy,Temp_max_abs,Temp_min_moy,Temp_min_abs,Precipitation_annuelle_mm,Precipitation_max_jour_mm,Humidite_max_moy,Vent_max_kmh,Vent_moy_kmh,Pression_max_moy,Couverture_nuageuse_moy,UV_moy,Ensoleillement_total_h,Ensoleillement_moy_h_jour,Nb_jours_pluie,Nb_jours_chaud,Precip_saison_cyclonique_mm,Vent_max_saison_cyclonique,Nb_jours_vent_fort_cyclone,Precip_saison_seche_mm,Temp_max_seche,Croissance_PIB_pct,Inflation_moy_pct,Chomage_national_pct,Pauvrete_national_pct,Production_riz_paddy_tonnes,Production_cafe_tonnes,Import_miel_tons,Export_miel_tons,Cout_alimentation_saine_PPA,Cout_legumes_PPA,Cout_fruits_PPA,Pop_rgph3_2018,Pop_estimee,Superficie_km2,Densite_pop,Cycl_nbre_cyclones,Cycl_sinistres_total,Cycl_decedes_total,Cycl_max_categorie_Saffir,Annee_sin,Annee_cos,Insuffisance_ponderale_lag1,Insuffisance_ponderale_delta,Insuffisance_ponderale_ma3,Malnutrition_chronique_lag1,Malnutrition_chronique_delta,Malnutrition_chronique_ma3,Malnutrition_aigue_lag1,Malnutrition_aigue_delta,Malnutrition_aigue_ma3,Insuffisance_ponderale_moy_region,Insuffisance_ponderale_std_region,Malnutrition_chronique_moy_region,Malnutrition_chronique_std_region,Malnutrition_aigue_moy_region,Malnutrition_aigue_std_region,Stress_thermique,Amplitude_thermique,Indice_vuln_cyclone,R_Alaotra Mangoro,R_Amoron'i Mania,R_Analamanga,R_Analanjirofo,R_Androy,R_Anosy,R_Atsimo-Andrefana,R_Atsinanana,R_Betsiboka,R_Boeny,R_Bongolava,R_Diana,R_Haute Matsiatra,R_Ihorombe,R_Itasy,R_Melaky,R_Menabe,R_Sava,R_Sofia,R_Vakinankaratra,R_Vatovavy Fitovinany,PIB_Agriculture_MrdAr,Part_Agriculture_PIB_pct,PIB_Agriculture_croissance_pct,Pluie_APIPA_mm,Pluie_APIPA_max_jour_mm,Debit_max_APIPA_m3s,Debit_moy_APIPA_m3s,Chomage_2010_pct,Chomage_2012_pct,Sous_emploi_inadequat_2012_pct,Sous_emploi_duree_2012_pct,Source_enquete,FAO_stunted_children_pct,FAO_wasting_children_pct,Food_supply_variability_kcal,Pauvrete_region_2021_pct,Pauvrete_region_2010_pct,Pauvrete_region_est_pct,Acces_eau_potable_pct,Assainissement_ameliore_pct,Alpha_tisation_pct,Scolarisation_primaire_net_pct,Couverture_sanitaire_CSB2_10000hab,Vaccination_DTC3_pct,GDP_per_capita_PPP_const2017,FAO_acces_eau_base_pct,FAO_assainissement_base_pct,FAO_eau_securisee_pct,FAO_assainissement_securise_pct,Anemie_femmes_15_49_pct,Allaitement_exclusif_0_5m_pct,Faible_poids_naissance_pct,Stabilite_politique_index,Prod_alimentaire_variability,Besoins_energetiques_kcal_j,Besoins_energetiques_min_kcal_j,CV_consommation_calorique,Pertes_caloriques_detail_pct,Nb_enfants_retard_croissance_M,Nb_enfants_emaciation_M,Nb_nouveau_ne_faible_poids_M,Densite_ferree_km_100km2,Mais_prod_nationale_tonnes,Mais_surface_ha,Mais_rendement_hg_ha,Manioc_prod_nationale_tonnes,Manioc_surface_ha,Manioc_rendement_hg_ha,Manioc_par_habitant_kg,Riz_paddy_prod_nationale_tonnes,Riz_par_habitant_kg,Kcal_dispo_riz_manioc_par_jour,R_Atsimo-Atsinanana
2016,Diana,17.5,30.0,5.0,27.558287795992715,31.0,24.092896174863387,18.0,17787.5,298.7,78.71493624772313,37.0,18.81102003642988,1016.3242258652094,31.956739526411656,6.182604735883425,23818.6,10.846357012750454,1915.0,0.0,14280.3,33.0,0.0,2552.8,26.160326086956523,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,967000.0,916977.6778912082,19600.0,46.78457540261267,3,10000,15,3,0.7557495743542583,-0.654860733945285,17.5,0.0,17.5,30.0,0.0,30.0,5.0,0.0,5.0,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.5493064115807569,3.465391621129328,2.1990000000000003,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,7.4,2.7,68.31,4.8,MICS_2018,44.2,,69.0,35.8,33.2,34.61818181818182,65.3,32.5,72.8,78.5,1.3,75.2,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Diana,17.5,30.0,5.0,28.13470319634704,31.0,24.52146118721461,19.0,19726.8,252.2,79.11141552511415,66.0,18.315068493150687,1015.6342465753424,26.92437214611872,6.321004566210045,24370.4,11.128036529680363,1990.0,0.0,14786.0,66.0,1.0,3793.9,27.170289855072465,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,967000.0,941878.3330793844,19600.0,48.05501699384615,3,83000,80,4,0.2817325568414296,-0.9594929736144974,17.5,0.0,17.5,30.0,0.0,30.0,5.0,0.0,5.0,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.426217287971036,3.6132420091324207,2.698,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,7.4,2.7,68.31,4.8,MICS_2018,43.4,,59.0,35.8,33.2,34.85454545454546,65.3,32.5,72.8,78.5,1.3,75.2,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Diana,17.5,30.0,5.0,27.748858447488583,31.0,24.34109589041096,19.0,23864.9,344.7,80.04748858447489,81.0,18.742922374429224,1015.4890410958905,28.3972602739726,6.294520547945205,24013.7,10.965159817351598,1968.0,0.0,19609.4,81.0,4.0,2993.4,26.77445652173913,4.6,8.6,4.2,75.3,61600.0,60114.0,5.59,93.6,3.18,,,967000.0,967000.0,19600.0,49.33673469387755,2,0,0,2,-0.2817325568414294,-0.9594929736144976,17.5,0.0,17.5,30.0,0.0,30.0,5.0,0.0,5.0,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.162747736109876,3.407762557077625,1.6429999999999998,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,7.4,2.7,68.31,4.8,MICS_2018,42.4,6.4,25.0,35.8,33.2,35.09090909090909,65.3,32.5,72.8,78.5,1.3,75.2,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Diana,10.6,21.7,7.8,28.00867579908676,32.0,24.68219178082192,18.0,18919.1,302.3,80.57671232876713,61.0,19.73972602739726,1015.3283105022832,30.011244292237443,6.282648401826484,24033.1,10.974018264840185,1997.0,0.0,13477.3,61.0,3.0,3557.4,26.82789855072464,5.0,6.3,4.0,75.2,58199.99999999999,65760.0,11.2,92.5,3.21,,,967000.0,993521.407892732,19600.0,50.68986774962918,2,0,0,1,-0.7557495743542582,-0.6548607339452852,17.5,-6.9,15.2,30.0,-8.3,27.23333333333333,5.0,2.8,5.933333333333334,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.4804444079838237,3.3264840182648427,1.183,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,7.4,2.7,68.31,4.8,EDSM_2021,41.4,,20.0,35.8,33.2,35.32727272727273,65.3,32.5,72.8,78.5,1.3,75.2,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Diana,10.6,21.7,7.8,27.477686703096538,32.0,23.9672131147541,16.0,15407.0,197.8,80.08060109289617,40.0,20.040528233151186,1015.1598360655738,46.80071721311475,6.071948998178506,20953.9,9.541848816029145,1845.0,0.0,11383.6,37.0,0.0,2941.0,26.428442028985508,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,967000.0,1020005.980496724,19600.0,52.04112145391449,3,0,0,2,-0.9898214418809328,-0.1423148382732852,10.6,0.0,12.9,21.7,0.0,24.46666666666667,7.8,0.0,6.866666666666667,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.7834547090995352,3.510473588342439,1.811,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,7.4,2.7,68.31,4.8,EDSM_2021,40.4,,22.0,35.8,33.2,35.56363636363636,65.3,32.5,72.8,78.5,1.3,75.2,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Diana,10.6,21.7,7.8,28.065753424657533,35.0,23.936529680365297,17.0,13571.7,94.0,79.41917808219178,46.0,19.72146118721461,1015.5931506849316,47.75479452054795,6.100913242009132,20799.0,9.497260273972604,1916.0,0.0,9213.8,46.0,0.0,3104.9,26.90036231884058,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,967000.0,1047116.7530092946,19600.0,53.42432413312728,2,3000,5,2,-0.9096319953545186,0.415415013001886,10.6,0.0,10.6,21.7,0.0,21.7,7.8,0.0,7.8,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,2.0679615246916403,4.129223744292236,1.5379999999999998,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,7.4,2.7,68.31,4.8,EDSM_2021,39.4,7.2,15.0,35.8,33.2,35.8,65.3,32.5,72.8,78.5,1.3,75.2,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Diana,10.6,21.7,7.8,28.1662100456621,35.0,23.58219178082192,18.0,16336.3,246.8,79.27488584474885,57.0,21.060730593607307,1015.4333333333332,48.19297945205479,6.054794520547945,20760.0,9.47945205479452,1866.0,0.0,12639.4,57.0,6.0,2453.0,27.20652173913044,3.8,10.6,5.5,77.5,,,,,3.65,,,967000.0,1074743.2195642237,19600.0,54.83383773286855,4,0,0,4,-0.5406408174555974,0.8412535328311812,10.6,0.0,10.6,21.7,0.0,21.7,7.8,0.0,7.8,15.045140855772544,3.526021383987958,25.573683322920555,4.242722901124607,6.306303570571337,1.327088411551347,1.7241486778317063,4.584018264840182,2.971,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,7.4,2.7,68.31,4.8,EDSM_2021,38.6,7.2,,35.8,33.2,36.03636363636363,65.3,32.5,72.8,78.5,1.3,75.2,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Haute Matsiatra,38.03887945116061,65.18090228217105,4.738726895507631,22.22131147540984,30.0,13.83879781420765,6.0,2557.5,103.4,93.59016393442624,62.0,11.754098360655735,1017.9699453551912,47.58435792349727,4.461748633879782,3753.5,10.255464480874316,311.0,0.0,2134.7,62.0,1.0,222.4,21.10869565217392,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,1463000.0,1242424.272436386,21200.0,58.60491851115028,2,0,0,1,0.0,1.0,,,38.03887945116061,,,65.18090228217105,,,4.738726895507631,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,8.688684838869927,8.382513661202188,1.186,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,,,,,4.5,0.3,87.53,5.5,ENSOMD_2012,47.3,7.5,21.0,73.5,72.8,72.92727272727272,50.2,15.3,63.2,71.5,0.9,56.8,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Haute Matsiatra,38.03887945116061,65.18090228217105,4.738726895507631,22.48767123287672,30.0,13.493150684931509,5.0,2189.1,103.3,92.3917808219178,37.0,11.476712328767125,1018.5753424657536,43.83972602739726,4.432876712328767,3798.4,10.406575342465754,306.0,0.0,1829.8,37.0,0.0,322.2,20.869565217391305,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,1463000.0,1277589.3265275026,21200.0,60.26364747771239,3,0,0,2,0.5406408174555976,0.8412535328311812,38.03887945116061,0.0,38.03887945116061,65.18090228217105,0.0,65.18090228217105,4.738726895507631,0.0,4.738726895507631,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,10.272564630613822,8.994520547945207,1.811,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,4.5,0.3,87.53,5.5,ENSOMD_2012,46.5,,24.0,73.5,72.8,72.99090909090908,50.2,15.3,63.2,71.5,0.9,56.8,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Haute Matsiatra,26.1,53.5,5.1,22.8027397260274,30.0,13.734246575342466,4.0,1652.2,53.7,92.27123287671232,36.0,12.073972602739726,1018.6383561643836,43.48595890410959,4.526027397260274,3810.3,10.43917808219178,304.0,0.0,1360.5,23.0,0.0,236.1,21.25,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,1463000.0,1313868.962364772,21200.0,61.97495105494208,4,45000,68,3,0.9096319953545184,0.4154150130018864,38.03887945116061,-11.93887945116061,34.05925296744041,65.18090228217105,-11.680902282171049,61.287268188114034,4.738726895507631,0.3612731044923691,4.8591512636717535,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,13.80144033774809,9.068493150684931,2.4690000000000003,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,4.5,0.3,87.53,5.5,MICS_2018,45.7,,35.0,73.5,72.8,73.05454545454546,50.2,15.3,63.2,71.5,0.9,56.8,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Haute Matsiatra,26.1,53.5,5.1,22.372602739726027,31.0,14.087671232876712,5.0,2820.7,412.6,92.69041095890412,33.0,15.547945205479452,1018.8164383561644,51.83664383561644,4.487671232876712,3616.6,9.908493150684931,284.0,0.0,2545.6,33.0,0.0,218.7,20.65217391304348,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,1463000.0,1351040.263598964,21200.0,63.728314320705856,3,0,0,1,0.9898214418809328,-0.142314838273285,26.1,0.0,30.079626483720205,53.5,0.0,57.39363409405701,5.1,0.0,4.979575631835877,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,7.93157823934698,8.284931506849315,1.3989999999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,4.5,0.3,87.53,5.5,MICS_2018,45.0,,52.0,73.5,72.8,73.11818181818181,50.2,15.3,63.2,71.5,0.9,56.8,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Haute Matsiatra,26.1,53.5,5.1,22.081967213114755,31.0,13.8551912568306,5.0,1906.2,56.4,93.04371584699452,36.0,15.94535519125683,1019.6147540983608,50.94467213114754,4.39344262295082,3698.1,10.104098360655737,307.0,0.0,1642.4,28.0,0.0,236.4,19.597826086956523,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,1463000.0,1387319.899436233,21200.0,65.43961789793552,3,10000,15,3,0.7557495743542583,-0.654860733945285,26.1,0.0,26.1,53.5,0.0,53.5,5.1,0.0,5.1,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,11.584286650464144,8.226775956284154,2.184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,4.5,0.3,87.53,5.5,MICS_2018,44.2,,69.0,73.5,72.8,73.18181818181819,50.2,15.3,63.2,71.5,0.9,56.8,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Haute Matsiatra,26.1,53.5,5.1,22.90684931506849,32.0,14.304109589041095,5.0,2025.4,68.6,93.21917808219176,37.0,13.841095890410958,1019.068493150685,49.99760273972603,4.553424657534246,3732.4,10.225753424657537,309.0,0.0,1735.5,37.0,0.0,205.5,21.418478260869566,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,1463000.0,1424992.7624561938,21200.0,67.21663973849971,3,83000,80,4,0.2817325568414296,-0.9594929736144974,26.1,0.0,26.1,53.5,0.0,53.5,5.1,0.0,5.1,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,11.309790320464346,8.602739726027396,2.611,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,4.5,0.3,87.53,5.5,MICS_2018,43.4,,59.0,73.5,72.8,73.24545454545455,50.2,15.3,63.2,71.5,0.9,56.8,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Haute Matsiatra,26.1,53.5,5.1,23.58356164383561,32.0,14.37808219178082,8.0,2153.3,120.3,92.44657534246576,33.0,12.172602739726027,1018.7835616438356,45.45205479452055,4.668493150684932,3769.1,10.326301369863014,309.0,0.0,1869.0,33.0,0.0,221.5,22.05434782608696,4.6,8.6,4.2,75.3,120000.0,60114.0,5.59,93.6,3.18,,,1463000.0,1463000.0,21200.0,69.00943396226415,2,0,0,2,-0.2817325568414294,-0.9594929736144976,26.1,0.0,26.1,53.5,0.0,53.5,5.1,0.0,5.1,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,10.952287950511128,9.205479452054794,1.499,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,4.5,0.3,87.53,5.5,MICS_2018,42.4,6.4,25.0,73.5,72.8,73.30909090909091,50.2,15.3,63.2,71.5,0.9,56.8,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Haute Matsiatra,26.9,49.2,2.4,23.83561643835617,34.0,15.005479452054796,5.0,2294.0,67.3,92.63561643835617,27.0,12.517808219178082,1018.627397260274,50.53630136986301,4.64931506849315,3674.7,10.067671232876712,319.0,0.0,1862.0,27.0,0.0,337.3,21.619565217391305,5.0,6.3,4.0,75.2,180000.0,65760.0,11.2,92.5,3.21,,,1463000.0,1503124.9428614962,21200.0,70.90211994629699,2,0,0,1,-0.7557495743542582,-0.6548607339452852,26.1,0.7999999999999972,26.366666666666664,53.5,-4.299999999999997,52.06666666666666,5.1,-2.7,4.2,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,10.390416930408094,8.83013698630137,1.081,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,4.5,0.3,87.53,5.5,EDSM_2021,41.4,,20.0,73.5,72.8,73.37272727272727,50.2,15.3,63.2,71.5,0.9,56.8,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Haute Matsiatra,26.9,49.2,2.4,22.7103825136612,32.0,13.898907103825136,5.0,1906.0,119.4,94.00819672131148,27.0,13.978142076502731,1018.811475409836,62.85758196721312,4.387978142076503,3336.8,9.116939890710382,285.0,0.0,1586.8,21.0,0.0,226.4,20.869565217391305,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,1463000.0,1543194.156635685,21200.0,72.79217719979646,3,0,0,2,-0.9898214418809328,-0.1423148382732852,26.9,0.0,26.633333333333336,49.2,0.0,50.63333333333333,2.4,0.0,3.2999999999999994,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,11.915205935813852,8.811475409836065,1.763,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,4.5,0.3,87.53,5.5,EDSM_2021,40.4,,22.0,73.5,72.8,73.43636363636364,50.2,15.3,63.2,71.5,0.9,56.8,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Haute Matsiatra,26.9,49.2,2.4,24.208219178082192,36.0,13.871232876712329,6.0,1512.4,50.2,92.9835616438356,25.0,14.189041095890412,1019.8575342465754,58.39828767123288,4.608219178082192,3418.3,9.365205479452056,272.0,4.0,1341.2,25.0,0.0,99.3,21.967391304347824,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,1463000.0,1584210.7648941034,21200.0,74.72692287236337,2,3000,5,2,-0.9096319953545186,0.415415013001886,26.9,0.0,26.9,49.2,0.0,49.2,2.4,0.0,2.4,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,16.006492447819486,10.336986301369864,1.475,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,4.5,0.3,87.53,5.5,EDSM_2021,39.4,7.2,15.0,73.5,72.8,73.5,50.2,15.3,63.2,71.5,0.9,56.8,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Haute Matsiatra,26.9,49.2,2.4,23.4,33.0,13.482191780821918,7.0,2327.4,321.2,92.97534246575344,44.0,14.484931506849316,1020.1424657534246,61.34315068493151,4.454794520547945,3334.3,9.135068493150683,272.0,0.0,2071.9,44.0,0.0,162.1,21.92391304347826,3.8,10.6,5.5,77.5,,,,,3.65,,,1463000.0,1626007.5803748283,21200.0,76.69847077239756,4,0,0,4,-0.5406408174555974,0.8412535328311812,26.9,0.0,26.9,49.2,0.0,49.2,2.4,0.0,2.4,28.561614445665565,4.700836974715109,54.06016405130383,5.859994324597538,4.052495799183205,1.3172365373782329,10.05413766434648,9.91780821917808,2.932,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,4.5,0.3,87.53,5.5,EDSM_2021,38.6,7.2,,73.5,72.8,73.56363636363636,50.2,15.3,63.2,71.5,0.9,56.8,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Ihorombe,24.72450077746863,35.08505699333462,6.5224295154575085,26.743169398907103,33.0,16.057377049180328,9.0,1957.0,57.0,88.02732240437159,57.0,15.76775956284153,1016.6311475409836,23.86031420765028,5.702185792349726,3938.4,10.760655737704916,217.0,0.0,1555.2,57.0,1.0,207.0,25.945652173913043,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,467000.0,396590.65975925646,26500.0,14.965685273934206,2,0,0,1,0.0,1.0,,,24.72450077746863,,,35.08505699333462,,,6.5224295154575085,17.87718195953975,3.478963846185599,32.09728308969721,1.778230842981143,6.122259911901366,0.7342644517204212,13.665390597295405,10.685792349726777,1.171,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,,,,,8.6,1.5,80.99,7.6,ENSOMD_2012,47.3,7.5,21.0,57.4,52.6,53.47272727272727,52.3,18.5,65.8,73.6,1.0,62.3,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Ihorombe,24.72450077746863,35.08505699333462,6.5224295154575085,27.13972602739726,35.0,15.73150684931507,7.0,1382.8,74.2,86.32328767123288,45.0,16.471232876712328,1017.290410958904,21.073630136986303,5.838356164383562,3934.5,10.77945205479452,179.0,0.0,1196.6,45.0,0.0,164.3,25.565217391304348,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,467000.0,407815.5950022856,26500.0,15.389267735935306,3,0,0,2,0.5406408174555976,0.8412535328311812,24.72450077746863,0.0,24.72450077746863,35.08505699333462,0.0,35.08505699333462,6.5224295154575085,0.0,6.5224295154575085,17.87718195953975,3.478963846185599,32.09728308969721,1.778230842981143,6.122259911901366,0.7342644517204212,19.62664595559536,11.40821917808219,1.835,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,8.6,1.5,80.99,7.6,ENSOMD_2012,46.5,,24.0,57.4,52.6,53.90909090909091,52.3,18.5,65.8,73.6,1.0,62.3,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
